station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,eightd_has_key_dispenser
3352,Sigourney St & Columbia St,3940.04,40.6726724341,-74.0087952465,71,"CREDITCARD,KEY",21,9,0,12,0,true,true,true,2018-10-09T00:00:00,false,false
3647,48 Ave & 30 Pl,6076.01,40.7412830936,-73.9372587204,71,"CREDITCARD,KEY",23,11,0,12,0,true,true,true,2018-10-09T00:00:00,false,false
229,Great Jones St,5636.11,40.72743423,-73.99379025,71,"CREDITCARD,KEY",23,11,0,12,0,true,true,true,2018-10-09T00:00:00,false,false
3419,Douglass St & 4 Ave,4175.14,40.6792788,-73.98154004,71,"CREDITCARD,KEY",27,15,0,12,0,true,true,true,2018-10-09T00:00:00,false,false
3639,Harborside,JC104,40.7192517,-74.034234,70,"CREDITCARD,KEY",30,17,1,12,0,true,true,true,2018-10-09T00:00:00,false,false
388,W 26 St & 10 Ave,6382.05,40.749717753,-74.002950346,71,"CREDITCARD,KEY",35,19,4,12,0,true,true,true,2018-10-09T00:00:00,false,false
3690,Park Pl & Church St,5288.08,40.7133418428,-74.0093551576,71,"CREDITCARD,KEY",36,22,2,12,0,true,true,true,2018-10-09T00:00:00,false,false
360,William St & Pine St,5065.12,40.70717936,-74.00887308,71,"CREDITCARD,KEY",39,24,3,12,0,true,true,true,2018-10-09T00:00:00,false,false
497,E 17 St & Broadway,5980.07,40.73704984,-73.99009296,71,"CREDITCARD,KEY",59,42,5,12,0,true,true,true,2018-10-09T00:00:00,true,true
3679,Bergen Ave,JC095,40.7221037867,-74.0714550018,70,"CREDITCARD,KEY",14,0,1,13,0,true,true,true,2018-10-09T00:00:00,false,false
3483,Montgomery St,JC099,40.71942,-74.05099,70,"CREDITCARD,KEY",14,1,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3604,Rogers Ave & Sterling St,3696.05,40.6630619,-73.9538746,71,"CREDITCARD,KEY",17,4,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3198,Heights Elevator,JC059,40.7487159454,-74.0404433012,70,"CREDITCARD,KEY",18,4,1,13,0,true,true,true,2018-10-09T00:00:00,false,false
3196,Riverview Park,JC057,40.7443187,-74.0439909,70,"CREDITCARD,KEY",18,5,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3392,Commerce St & Van Brunt St,4243.01,40.6812117,-74.00860912,71,"CREDITCARD,KEY",19,6,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3556,24 St & 41 Ave,6505.01,40.7527085,-73.9397405,71,"CREDITCARD,KEY",19,6,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3401,2 Ave & 9 St,3996.04,40.6724811,-73.99331394,71,"CREDITCARD,KEY",19,6,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"CREDITCARD,KEY",20,6,1,13,0,true,true,true,2018-10-09T00:00:00,false,false
3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"CREDITCARD,KEY",23,10,0,13,0,true,true,true,2018-10-09T00:00:00,false,false
3399,7 St & 3 Ave,3996.01,40.6726029815,-73.9898300171,71,"CREDITCARD,KEY",24,9,2,13,0,true,true,true,2018-10-09T00:00:00,false,false
3093,N 6 St & Bedford Ave,5379.10,40.71745169,-73.95850939,71,"CREDITCARD,KEY",28,13,1,13,1,true,true,true,2018-10-09T00:00:00,false,false
426,West St & Chambers St,5329.03,40.71754834,-74.01322069,71,"CREDITCARD,KEY",29,14,2,13,0,true,true,true,2018-10-09T00:00:00,true,true
3281,Leonard Gordon Park,JC080,40.7459099663,-74.0572714806,70,"CREDITCARD,KEY",14,0,0,14,0,true,true,true,2018-10-09T00:00:00,false,false
3677,Glenwood Ave,JC094,40.7275514673,-74.0710607171,70,"CREDITCARD,KEY",18,4,0,14,0,true,true,true,2018-10-09T00:00:00,false,false
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,"CREDITCARD,KEY",23,8,1,14,0,true,true,true,2018-10-09T00:00:00,false,false
3364,Carroll St & 5 Ave,4060.09,40.6751622,-73.9814832,71,"CREDITCARD,KEY",27,13,0,14,0,true,true,true,2018-10-09T00:00:00,false,false
3221,47 Ave & 31 St,6151.03,40.743,-73.93561,71,"CREDITCARD,KEY",27,12,1,14,0,true,true,true,2018-10-09T00:00:00,false,false
3349,Grand Army Plaza & Plaza St West,4010.15,40.6729679,-73.97087984,71,"CREDITCARD,KEY",30,15,1,14,0,true,true,true,2018-10-09T00:00:00,false,false
322,Clinton St & Tillary St,4748.04,40.696192,-73.991218,71,"CREDITCARD,KEY",31,16,1,14,0,true,true,true,2018-10-09T00:00:00,false,false
3354,3 St & Prospect Park West,3865.05,40.668132,-73.97363831,71,"CREDITCARD,KEY",31,16,1,14,0,true,true,true,2018-10-09T00:00:00,true,true
3418,Plaza St West & Flatbush Ave,4010.13,40.6750207,-73.97111473,71,"CREDITCARD,KEY",33,18,1,14,0,true,true,true,2018-10-09T00:00:00,true,true
467,Dean St & 4 Ave,4322.02,40.68312489,-73.97895137,71,"CREDITCARD,KEY",34,18,2,14,0,true,true,true,2018-10-09T00:00:00,false,false
3182,Yankee Ferry Terminal,4440.01,40.686931,-74.016966,71,"CREDITCARD,KEY",42,27,1,14,0,true,true,true,2018-10-09T00:00:00,false,false
3467,W Broadway & Spring Street,5569.06,40.7249467236,-74.0016585588,71,"CREDITCARD,KEY",42,24,4,14,0,true,true,true,2018-10-09T00:00:00,false,false
400,Pitt St & Stanton St,5406.04,40.71926081,-73.98178024,71,"CREDITCARD,KEY",15,0,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3612,30 Ave & 21 St,6996.01,40.7703743,-73.9286078,71,"CREDITCARD,KEY",15,0,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3603,31 Ave & 30 St,6857.09,40.7647,-73.9240312,71,"CREDITCARD,KEY",15,0,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3681,Grand St,JC102,40.7151776773,-74.0376833081,70,"CREDITCARD,KEY",18,1,2,15,0,true,true,true,2018-10-09T00:00:00,false,false
3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,"CREDITCARD,KEY",19,2,2,15,0,true,true,true,2018-10-09T00:00:00,false,false
3063,Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108,71,"CREDITCARD,KEY",20,1,4,15,0,true,true,true,2018-10-09T00:00:00,false,false
3588,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,71,"CREDITCARD,KEY",21,6,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3525,23 Ave & 27 St,7178.02,40.776165,-73.9153175,71,"CREDITCARD,KEY",21,6,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3608,5 St & 51 Ave,6137.04,40.7423737,-73.9566,71,"CREDITCARD,KEY",21,6,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
313,Washington Ave & Park Ave,4724.03,40.69610226,-73.96751037,71,"CREDITCARD,KEY",23,6,2,15,0,true,true,true,2018-10-09T00:00:00,false,false
3491,E 118 St & 1 Ave,7596.10,40.79747,-73.93504,71,"CREDITCARD,KEY",24,8,1,15,0,true,true,true,2018-10-09T00:00:00,false,false
530,11 Ave & W 59 St,7059.01,40.771522,-73.990541,71,"CREDITCARD,KEY",24,6,3,15,0,true,true,true,2018-10-09T00:00:00,false,false
3123,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,71,"CREDITCARD,KEY",27,12,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3555,28 St & 41 Ave,6462.19,40.751047,-73.93797,71,"CREDITCARD,KEY",27,12,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3531,Frederick Douglass Blvd & W 129 St,7795.09,40.8125511,-73.9492286,71,"CREDITCARD,KEY",27,9,3,15,0,true,true,true,2018-10-09T00:00:00,false,false
3235,E 41 St & Madison Ave,6474.12,40.7521652806,-73.979921937,71,"CREDITCARD,KEY",31,15,1,15,0,true,true,true,2018-10-09T00:00:00,false,false
3517,31 St & Hoyt Ave N,7018.01,40.7711528,-73.9170074,71,"CREDITCARD,KEY",35,17,3,15,0,true,true,true,2018-10-09T00:00:00,false,false
314,Cadman Plaza West & Montague St,4677.07,40.69383,-73.990539,71,"CREDITCARD,KEY",39,24,0,15,0,true,true,true,2018-10-09T00:00:00,false,false
3479,Picnic Point,4374.01,40.6851255952,-74.0253531933,71,"CREDITCARD,KEY",45,27,3,15,0,true,true,true,2018-10-09T00:00:00,false,false
459,W 20 St & 11 Ave,6306.07,40.746745,-74.007756,71,"CREDITCARD,KEY",49,30,4,15,0,true,true,true,2018-10-09T00:00:00,true,true
3210,Pershing Field,JC024,40.742677141,-74.051788633,70,"CREDITCARD,KEY",18,1,1,16,0,true,true,true,2018-10-09T00:00:00,false,false
3220,5 Corners Library,JC018,40.73496102,-74.0595030785,70,"CREDITCARD,KEY",18,2,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
3049,Cambridge Pl & Gates Ave,4377.04,40.68488,-73.96304,71,"CREDITCARD,KEY",18,0,2,16,0,true,true,true,2018-10-09T00:00:00,false,false
3332,Degraw St & Hoyt St,4258.07,40.6819904427,-73.9907902479,71,"CREDITCARD,KEY",19,2,1,16,0,true,true,true,2018-10-09T00:00:00,false,false
3704,47 Ave & Skillman Ave,6237.01,40.74375241,-73.9417648315,71,"CREDITCARD,KEY",19,3,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
3586,34 Ave & 13 St,6836.07,40.7638753,-73.9364848,71,"CREDITCARD,KEY",19,3,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
3596,Sullivan Pl & Bedford Ave,3736.04,40.6642406,-73.9574686,71,"CREDITCARD,KEY",19,2,1,16,0,true,true,true,2018-10-09T00:00:00,false,false
3413,Wyckoff St & 3 Ave,4290.06,40.6827549,-73.98258555,71,"CREDITCARD,KEY",22,6,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
3211,Newark Ave,JC032,40.72152515,-74.046304543,70,"CREDITCARD,KEY",22,5,0,16,1,true,true,true,2018-10-09T00:00:00,false,false
3317,10 St & 5 Ave,3842.08,40.6686273,-73.98700053,71,"CREDITCARD,KEY",24,8,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
3494,E 115 St & Lexington Ave,7599.09,40.797911,-73.9423,71,"CREDITCARD,KEY",25,9,0,16,0,true,true,true,2018-10-09T00:00:00,false,false
516,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,71,"CREDITCARD,KEY",31,14,1,16,0,true,true,true,2018-10-09T00:00:00,false,false
3242,Schermerhorn St & Court St,4565.04,40.6910292568,-73.9918336272,71,"CREDITCARD,KEY",39,22,1,16,0,true,true,true,2018-10-09T00:00:00,false,false
281,Grand Army Plaza & Central Park S,6839.10,40.7643971,-73.97371465,71,"CREDITCARD,KEY",57,38,3,16,0,true,true,true,2018-10-09T00:00:00,true,true
3141,1 Ave & E 68 St,6822.09,40.76500525,-73.95818491,71,"CREDITCARD,KEY",59,41,2,16,0,true,true,true,2018-10-09T00:00:00,false,false
3279,Dixon Mills,JC076,40.7216301426,-74.0499678254,70,"CREDITCARD,KEY",18,0,1,17,0,true,true,true,2018-10-09T00:00:00,false,false
3057,Kosciuszko St & Tompkins Ave,4553.04,40.69128258,-73.9452416,71,"CREDITCARD,KEY",18,0,1,17,0,true,true,true,2018-10-09T00:00:00,false,false
3595,35 St & Broadway,6750.16,40.760339,-73.9222427,71,"CREDITCARD,KEY",18,1,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3661,Montgomery St & Franklin Ave,3776.05,40.6664393069,-73.9605563879,71,"CREDITCARD,KEY",19,2,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3691,28 Ave & 44 St,6879.04,40.7640893235,-73.910651207,71,"CREDITCARD,KEY",19,0,2,17,0,true,true,true,2018-10-09T00:00:00,false,false
289,Monroe St & Classon Ave,4336.01,40.6845683,-73.95881081,71,"CREDITCARD,KEY",19,2,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
409,DeKalb Ave & Skillman St,4528.05,40.6906495,-73.95643107,71,"CREDITCARD,KEY",19,1,1,17,0,true,true,true,2018-10-09T00:00:00,false,false
3512,27 Ave & 4 St,7132.01,40.7747175,-73.9337894,71,"CREDITCARD,KEY",19,2,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3255,8 Ave & W 31 St,6450.05,40.750585347,-73.9946848154,71,"CREDITCARD,KEY",19,2,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3621,27 Ave & 9 St,7098.05,40.7739825,-73.9309134,71,"CREDITCARD,KEY",19,2,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3071,Boerum St & Broadway,5004.02,40.70538077,-73.94976519,71,"CREDITCARD,KEY",19,0,2,17,0,true,true,true,2018-10-09T00:00:00,false,false
3194,McGinley Square,JC055,40.7253399254,-74.0676221251,70,"CREDITCARD,KEY",22,4,0,17,1,true,true,true,2018-10-09T00:00:00,false,false
3339,Berkeley Pl & 6 Ave,4134.06,40.6765304,-73.97846879,71,"CREDITCARD,KEY",23,3,3,17,0,true,true,true,2018-10-09T00:00:00,false,false
3068,Humboldt St & Varet St,4956.02,40.7031724,-73.940636,71,"CREDITCARD,KEY",24,5,2,17,0,true,true,true,2018-10-09T00:00:00,false,false
3244,University Pl & E 8 St,5755.14,40.7314372409,-73.9949034154,71,"CREDITCARD,KEY",31,11,3,17,0,true,true,true,2018-10-09T00:00:00,false,false
3382,Carroll St & Smith St,4225.14,40.680611,-73.99475825,71,"CREDITCARD,KEY",31,11,2,17,1,true,true,true,2018-10-09T00:00:00,false,false
3186,Grove St PATH,JC005,40.7195861165,-74.0431174636,70,"CREDITCARD,KEY",42,21,4,17,0,true,true,true,2018-10-09T00:00:00,false,true
377,6 Ave & Canal St,5500.07,40.72243797,-74.00566443,71,"CREDITCARD,KEY",45,28,0,17,0,true,true,true,2018-10-09T00:00:00,false,false
3094,Graham Ave & Withers St,5403.04,40.7169811,-73.94485918,71,"CREDITCARD,KEY",18,0,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3449,Eckford St & Engert Ave,5512.05,40.7214625623,-73.9480090141,71,"CREDITCARD,KEY",18,0,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3678,Fairmount Ave,JC093,40.7257261374,-74.0719592571,70,"CREDITCARD,KEY",18,0,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3048,Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
421,Clermont Ave & Park Ave,4692.01,40.69573398,-73.97129668,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3564,21 St & 36 Ave,6729.02,40.7601853,-73.9362726,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3515,24 Ave & 26 St,7152.10,40.774591,-73.918544,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3060,Willoughby Ave & Tompkins Ave,4665.02,40.69425403,-73.94626915,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3430,Richardson St & N Henry St,5433.03,40.7190789118,-73.9422369003,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3575,Crescent St & 34 Ave,6759.15,40.76108,-73.930562,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3607,31 Ave & 14 St,6966.04,40.7682,-73.9322662,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3046,Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3453,Devoe St & Lorimer St,5259.06,40.7133522622,-73.9491033554,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3619,Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3059,Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3560,28 St & 38 Ave,6538.03,40.754876,-73.934326,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3598,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,71,"CREDITCARD,KEY",19,1,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,"CREDITCARD,KEY",19,0,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
275,Washington Ave & Greene Ave,4419.03,40.68650065,-73.96563307,71,"CREDITCARD,KEY",19,0,0,18,1,true,true,true,2018-10-09T00:00:00,false,false
3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,"CREDITCARD,KEY",21,3,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"CREDITCARD,KEY",21,3,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3422,Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,71,"CREDITCARD,KEY",21,3,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"CREDITCARD,KEY",21,1,2,18,0,true,true,true,2018-10-09T00:00:00,false,false
3212,Christ Hospital,JC034,40.734785818,-74.050443636,70,"CREDITCARD,KEY",22,3,0,18,1,true,true,true,2018-10-09T00:00:00,false,false
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"CREDITCARD,KEY",22,4,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
460,S 4 St & Wythe Ave,5204.05,40.71285887,-73.96590294,71,"CREDITCARD,KEY",23,4,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3421,Hoyt St & Warren St,4330.09,40.6843549,-73.98901629,71,"CREDITCARD,KEY",23,5,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
157,Henry St & Atlantic Ave,4531.05,40.69089272,-73.99612349,71,"CREDITCARD,KEY",23,2,3,18,0,true,true,true,2018-10-09T00:00:00,false,false
3041,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771,71,"CREDITCARD,KEY",24,4,2,18,0,true,true,true,2018-10-09T00:00:00,false,false
3069,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595,71,"CREDITCARD,KEY",25,6,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3086,Graham Ave & Conselyea St,5291.05,40.715143,-73.944507,71,"CREDITCARD,KEY",25,3,2,18,2,true,true,true,2018-10-09T00:00:00,false,false
3203,Hamilton Park,JC009,40.727595966,-74.044247311,70,"CREDITCARD,KEY",26,8,0,18,0,true,true,true,2018-10-09T00:00:00,false,false
3493,E 118 St & 3 Ave,7611.02,40.799139,-73.9389152,71,"CREDITCARD,KEY",31,11,2,18,0,true,true,true,2018-10-09T00:00:00,false,false
546,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,"CREDITCARD,KEY",38,19,1,18,0,true,true,true,2018-10-09T00:00:00,false,false
3283,W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,71,"CREDITCARD,KEY",47,26,2,18,1,true,true,true,2018-10-09T00:00:00,false,false
435,W 21 St & 6 Ave,6140.05,40.74173969,-73.99415556,71,"CREDITCARD,KEY",47,27,2,18,0,true,true,true,2018-10-09T00:00:00,false,false
120,Lexington Ave & Classon Ave,4452.03,40.68676793,-73.95928168,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3590,Carroll St & Franklin Ave,3847.04,40.6679411,-73.9588,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
341,Stanton St & Mangin St,5326.06,40.71782143,-73.97628939,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3241,Monroe St & Tompkins Ave,4434.06,40.686203,-73.944694,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3567,11 St & 35 Ave,6768.04,40.7627442,-73.9391141,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3088,Union Ave & Jackson St,5300.06,40.7160751,-73.952029,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3653,31 St & 35 Ave,6647.10,40.758204647,-73.9283216,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3559,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
373,Willoughby Ave & Walworth St,4634.02,40.69331716,-73.95381995,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3592,Crescent St & Broadway,6827.11,40.7633589,-73.9286471,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3054,Greene Ave & Throop Ave,4510.04,40.6894932,-73.942061,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3589,Broadway & 12 St,6901.01,40.7668,-73.9347774,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3522,37 St & 24 Ave,6981.16,40.7701477,-73.9120938,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3565,36 Ave & 10 St,6737.03,40.7614376,-73.9411265,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3530,Crescent St & Ditmars Blvd,7233.05,40.7787185,-73.9145645,71,"CREDITCARD,KEY",19,0,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
247,Perry St & Bleecker St,5922.07,40.73535398,-74.00483091,71,"CREDITCARD,KEY",20,1,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3673,Dean St & Franklin Ave,4107.13,40.6775920694,-73.9556372166,71,"CREDITCARD,KEY",21,1,1,19,0,true,true,true,2018-10-09T00:00:00,false,false
3498,Pleasant Ave & E 120 St,7579.01,40.7974772,-73.9311847,71,"CREDITCARD,KEY",21,1,1,19,0,true,true,true,2018-10-09T00:00:00,false,false
3319,14 St & 5 Ave,3771.06,40.666287,-73.98895053,71,"CREDITCARD,KEY",21,2,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3606,49 Ave & 21 St,6128.04,40.74252,-73.948852,71,"CREDITCARD,KEY",21,2,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3361,Carroll St & 6 Ave,4019.06,40.6740886,-73.9787282,71,"CREDITCARD,KEY",23,2,2,19,0,true,true,true,2018-10-09T00:00:00,false,false
3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,"CREDITCARD,KEY",23,4,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3055,Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,71,"CREDITCARD,KEY",23,2,1,19,1,true,true,true,2018-10-09T00:00:00,false,false
3298,Warren St & Court St,4413.08,40.686371,-73.99383324,71,"CREDITCARD,KEY",23,4,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
3125,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,71,"CREDITCARD,KEY",23,4,0,19,0,true,true,true,2018-10-09T00:00:00,false,false
2008,Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,71,"CREDITCARD,KEY",24,3,2,19,0,true,true,true,2018-10-09T00:00:00,true,true
261,Johnson St & Gold St,4668.08,40.69474881,-73.98362464,71,"CREDITCARD,KEY",27,7,1,19,0,true,true,true,2018-10-09T00:00:00,false,false
3658,W 18 St & 9 Ave,6190.03,40.7435337325,-74.00367558,71,"CREDITCARD,KEY",27,7,1,19,0,true,true,true,2018-10-09T00:00:00,false,false
536,1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,71,"CREDITCARD,KEY",29,8,2,19,0,true,true,true,2018-10-09T00:00:00,false,false
3367,5 Ave & E 103 St,7511.19,40.7922553,-73.95249933,71,"CREDITCARD,KEY",39,17,3,19,0,true,true,true,2018-10-09T00:00:00,true,true
3427,Lafayette St & Jersey St,5561.08,40.7243052725,-73.9960098267,71,"CREDITCARD,KEY",40,20,0,19,1,true,true,true,2018-10-09T00:00:00,false,false
316,Fulton St & William St,5137.11,40.70955958,-74.00653609,71,"CREDITCARD,KEY",43,23,1,19,0,true,true,true,2018-10-09T00:00:00,false,false
167,E 39 St & 3 Ave,6389.03,40.7489006,-73.97604882,71,"CREDITCARD,KEY",45,23,3,19,0,true,true,true,2018-10-09T00:00:00,false,false
291,Madison St & Montgomery St,5262.09,40.713126,-73.984844,71,"CREDITCARD,KEY",20,0,0,20,0,true,true,true,2018-10-09T00:00:00,false,false
3311,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,"CREDITCARD,KEY",21,1,0,20,0,true,true,true,2018-10-09T00:00:00,false,false
3605,31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,71,"CREDITCARD,KEY",21,0,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
3297,6 St & 7 Ave,3834.10,40.6686627,-73.97988067,71,"CREDITCARD,KEY",21,0,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
3356,Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,71,"CREDITCARD,KEY",21,0,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
3513,21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,71,"CREDITCARD,KEY",21,0,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
3047,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,"CREDITCARD,KEY",21,0,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
3394,Columbia St & W 9 St,4086.05,40.6769993,-74.00647134,71,"CREDITCARD,KEY",21,1,0,20,0,true,true,true,2018-10-09T00:00:00,false,false
3563,28 St & 36 Ave,6614.01,40.757186,-73.932719,71,"CREDITCARD,KEY",21,1,0,20,0,true,true,true,2018-10-09T00:00:00,false,false
3481,York St,JC096,40.71649,-74.04105,70,"CREDITCARD,KEY",22,1,1,20,0,true,true,true,2018-10-09T00:00:00,false,true
3192,Liberty Light Rail,JC052,40.7112423,-74.0557013,70,"CREDITCARD,KEY",22,0,1,20,1,true,true,true,2018-10-09T00:00:00,false,false
216,Columbia Heights & Cranberry St,4829.01,40.70037867,-73.99548059,71,"CREDITCARD,KEY",23,2,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
447,8 Ave & W 52 St,6816.07,40.76370739,-73.9851615,71,"CREDITCARD,KEY",23,1,1,20,1,true,true,true,2018-10-09T00:00:00,false,false
3105,N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,71,"CREDITCARD,KEY",24,1,3,20,0,true,true,true,2018-10-09T00:00:00,false,false
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"CREDITCARD,KEY",24,3,1,20,0,true,true,true,2018-10-09T00:00:00,false,false
