station_id_source,station_id_target,interstation_distance,interstation_distance_rank
22,67,3.1710599764296163,48
22,12,3.2612213947506965,49
22,91,3.364479958484644,50
22,33,3.4192815564698806,51
22,56,3.5142004430789364,52
22,93,3.537964607481974,53
22,45,3.5839712536654162,54
22,34,3.7112307694489406,55
22,75,3.907257485622243,56
22,95,3.9500861935819347,57
22,32,3.953844503111634,58
22,27,3.958296187322727,59
22,3,3.9666680352566575,60
22,10,4.154007910933629,61
22,68,4.171250138690566,62
22,19,4.1749700531322915,63
22,14,4.235216490510506,64
22,76,4.408860156110835,65
22,11,4.460071312213184,66
22,78,4.476487933838234,67
22,88,4.492315855498652,68
22,30,4.56055557162953,69
22,62,4.671068332606578,70
22,92,4.771716439792146,71
22,9,4.996153198852976,72
22,77,5.080122259791113,73
22,87,5.092580530524197,74
22,79,5.121465713428381,75
22,96,5.1450955010752875,76
22,97,5.415299395941821,77
22,86,5.442201971326022,78
22,17,5.466492714276814,79
22,71,5.514865574932388,80
22,41,5.626083978281989,81
22,74,5.696634808876548,82
22,69,5.708149559642825,83
22,82,5.73479146752997,84
22,29,5.82915226741007,85
22,73,5.868745814443373,86
22,70,5.899482865847803,87
22,89,6.084957765493431,88
22,18,6.241725524722433,89
22,66,6.477071522559611,90
22,8,6.738061519844304,91
22,15,6.875954313767343,92
22,37,7.510736702152001,93
23,44,0.2289322112613874,0
23,47,0.44154579333266575,1
23,48,0.46002483677250544,2
23,6,0.5082554370458255,3
23,35,0.565600951874936,4
23,54,0.6164931168316209,5
23,20,0.6396187722459963,6
23,38,0.738487869699289,7
23,43,0.7673490016267861,8
23,40,0.8401529021876436,9
23,81,0.8522760170975813,10
23,22,0.8906859968711003,11
23,59,0.9242983084022102,12
23,60,0.9931188685750976,13
23,49,1.106122380671157,14
23,58,1.1946304394838314,15
23,42,1.2379558112240427,16
23,64,1.24692585149504,17
23,98,1.3541188842020342,18
23,7,1.3996492985062206,19
23,24,1.439977380804696,20
23,50,1.5216804681442904,21
23,84,1.6261729223482266,22
23,63,1.749233424372402,23
23,4,1.7975975440082217,24
23,94,1.8210400160678504,25
23,65,1.846935009194679,26
23,36,1.8491313221373653,27
23,31,1.8861813249082995,28
23,90,1.9068841181595377,29
23,16,1.940477373667996,30
23,72,2.0641069451282474,31
23,26,2.1649736792705894,32
23,61,2.297606537125931,33
23,21,2.4454319748555555,34
23,25,2.4955028500034895,35
23,52,2.5062940522172266,36
23,80,2.5576387816883797,37
23,39,2.638207384483971,38
23,53,2.699012555535483,39
23,55,2.7389109998955012,40
23,91,2.762034031138808,41
23,57,2.7830818894464757,42
23,67,2.7928653876158918,43
23,46,2.8057194347810452,44
23,13,3.091823419165523,45
23,51,3.198978384032239,46
23,85,3.2107595410900145,47
23,5,3.2223521778939532,48
23,95,3.245103454121207,49
23,33,3.3050541999782923,50
23,75,3.4096143887451054,51
23,12,3.5680865146694973,52
23,45,3.579817286609886,53
23,68,3.6523923221808308,54
23,34,3.657918916055831,55
23,78,3.6995779560313933,56
23,83,3.786229154728882,57
23,88,3.81430969391255,58
23,76,3.873427316638182,59
23,32,3.941492922195563,60
23,10,3.97836964191954,61
23,56,4.017622141874685,62
23,3,4.05342650208546,63
23,19,4.059130185777941,64
23,77,4.259321990376136,65
23,27,4.2713203543444695,66
23,14,4.365473805046199,67
23,93,4.405120531239341,68
23,79,4.415460524994056,69
23,96,4.523376275106466,70
23,11,4.533261328314401,71
23,87,4.583799649790145,72
23,62,4.689360031416468,73
23,30,4.729329675065236,74
23,71,4.767348763615122,75
23,9,4.771783543435089,76
23,97,4.876045915311857,77
23,17,4.996712347926552,78
23,74,5.106044796567364,79
23,73,5.286712520342829,80
23,70,5.333257309477229,81
23,41,5.374771862879526,82
23,29,5.390105849550467,83
23,89,5.4325811687605094,84
23,86,5.554362879834638,85
23,69,5.640691439314344,86
23,92,5.662357839391289,87
23,82,5.807933211539737,88
23,18,5.8162708824018745,89
23,66,6.271793544079355,90
23,8,6.460496646354,91
23,15,6.483549516710394,92
23,37,7.179746062720119,93
24,7,0.18970689956595685,0
24,64,0.350303912692602,1
24,31,0.45145004745717604,2
24,65,0.4929030547811766,3
24,43,0.731929271213308,4
24,22,0.8319414865332098,5
24,48,0.9858364671175086,6
24,20,1.0176157751192652,7
24,59,1.1469224810990961,8
24,35,1.1540624132112218,9
24,63,1.2894912911773344,10
24,44,1.3529552034363421,11
24,40,1.4109284336573211,12
24,81,1.4201357739231348,13
24,23,1.439977380804696,14
24,47,1.5012590540732074,15
24,54,1.5148978118918224,16
24,49,1.717724071222154,17
24,6,1.9322848417817573,18
24,38,2.0428431512438836,19
24,42,2.053204699878618,20
24,4,2.114540381511598,21
24,26,2.2463157654558765,22
24,58,2.289549278263528,23
24,50,2.3239305822200316,24
24,60,2.3552489830223657,25
24,85,2.5188493739272366,26
24,98,2.538030926748123,27
24,16,2.5762418960765343,28
24,36,2.6344241370604697,29
24,39,2.7839352124702157,30
24,25,2.836531446283282,31
24,84,3.059846744853014,32
24,13,3.071795429873033,33
24,94,3.076760099900816,34
24,61,3.0906908695217745,35
24,21,3.1268670144554123,36
24,57,3.217584378054246,37
24,83,3.3330254460927073,38
24,90,3.345978341657223,39
24,51,3.3504495916734185,40
24,52,3.3541830762295364,41
24,72,3.4019280436668877,42
24,46,3.4487603628259094,43
24,93,3.510933034655781,44
24,55,3.5485585579144696,45
24,53,3.6619147160033894,46
24,5,3.8487494597895915,47
24,80,3.868692001228848,48
24,12,3.9621935390275307,49
24,67,3.994356098930127,50
24,56,4.079442923917505,51
24,91,4.133182656563241,52
24,33,4.2438217412300085,53
24,45,4.389768803788273,54
24,92,4.515578377739957,55
24,34,4.525604367797751,56
24,27,4.6420306870853425,57
24,95,4.669225347834411,58
24,75,4.7118937428431735,59
24,3,4.745558786051925,60
24,32,4.7587080139174445,61
24,68,4.971372936039957,62
24,10,4.982266562997733,63
24,19,4.996794104318375,64
24,14,4.997023110471194,65
24,78,5.139521190625968,66
24,76,5.205080427865319,67
24,88,5.229186544186535,68
24,11,5.238816115589204,69
24,30,5.3044489961220895,70
24,62,5.464029041014604,71
24,77,5.691377100079932,72
24,9,5.8265401353294735,73
24,79,5.842249745608832,74
24,87,5.897847011802678,75
24,96,5.911904452916953,76
24,86,6.200785059435358,77
24,71,6.2049994962933095,78
24,97,6.212884895635918,79
24,17,6.281264847236865,80
24,41,6.457287647404177,81
24,74,6.477389548994303,82
24,82,6.505348488325731,83
24,69,6.51672743492489,84
24,29,6.649935363992895,85
24,73,6.653015069823369,86
24,70,6.689392123752969,87
24,89,6.838709266547174,88
24,18,7.064998150566004,89
24,66,7.304716990200515,90
24,8,7.56972024569073,91
24,15,7.703633569812389,92
24,37,8.34237629762929,93
25,39,0.3725348241149294,0
25,57,0.39384794825649244,1
25,26,0.6534116216831695,2
25,16,0.6800387222676344,3
25,21,0.6979873355640512,4
25,51,0.7407566562121508,5
25,4,0.7472878263003486,6
25,46,0.7986564554312706,7
25,13,0.8407912389862661,8
25,61,0.9130146005008376,9
25,36,0.9272798657344806,10
25,5,1.0999433562463192,11
25,50,1.1046911232155863,12
25,52,1.1117926264539195,13
25,12,1.133221679359373,14
25,55,1.136811383154441,15
25,42,1.3091026351274244,16
25,49,1.394729147745162,17
25,53,1.5074500604288334,18
25,56,1.555232107424284,19
25,58,1.6194959519957481,20
25,63,1.6582020533507293,21
25,81,1.6961327848948695,22
25,45,1.774616302037855,23
25,59,1.8205546487135411,24
25,27,1.830188564877475,25
25,33,1.856309741463405,26
25,54,1.8802021145550594,27
25,83,1.9320098161631616,28
25,34,1.9706594333967706,29
25,3,1.9802545857380578,30
25,85,2.0088927611152188,31
25,35,2.0838395479511904,32
25,32,2.110488785958487,33
25,22,2.128633742037968,34
25,14,2.187898153376678,35
25,60,2.218476021049441,36
25,67,2.2987663657179387,37
25,6,2.4171806618203853,38
25,72,2.438363282945388,39
25,48,2.4608569597315113,40
25,11,2.4620293746004664,41
25,30,2.4734562718152473,42
25,19,2.4852742391184797,43
25,64,2.4935952880864156,44
25,23,2.4955028500034895,45
25,10,2.5822580806892983,46
25,80,2.5884428284924037,47
25,44,2.698624307123148,48
25,62,2.7284438578571897,49
25,43,2.779639481835228,50
25,65,2.7840558134965443,51
25,24,2.836531446283282,52
25,84,2.8492626765674913,53
25,20,2.919184355670072,54
25,47,2.936632810544767,55
25,7,2.9749409956183386,56
25,31,3.0099205864234637,57
25,91,3.028759721384619,58
25,38,3.0631315373149457,59
25,93,3.1389857574007043,60
25,75,3.141614691240411,61
25,90,3.262275315162809,62
25,40,3.2934130482651347,63
25,86,3.379228843206157,64
25,68,3.4104897919951105,65
25,9,3.4249560046832705,66
25,76,3.652523449443729,67
25,98,3.653830546043108,68
25,82,3.6984143943472714,69
25,95,3.801567367802184,70
25,69,3.8312673170195475,71
25,94,3.938100007932626,72
25,41,4.057329831389656,73
25,88,4.158957966013648,74
25,87,4.16764558783838,75
25,17,4.399077810932115,76
25,78,4.518867047454247,77
25,97,4.538397378784617,78
25,96,4.541353616836413,79
25,29,4.652784735969118,80
25,92,4.716691857083643,81
25,66,4.779149158571035,82
25,79,4.803809466700306,83
25,74,4.940153550159955,84
25,18,5.002113677503965,85
25,70,5.05346629232769,86
25,73,5.0713932085115285,87
25,8,5.15760357195293,88
25,77,5.262199959833768,89
25,71,5.315698048729662,90
25,89,5.488491660185574,91
25,15,5.52324869418427,92
25,37,6.0014640973164015,93
26,4,0.43366671341127383,0
26,39,0.5399915382248786,1
26,25,0.6534116216831695,2
26,16,0.8872076602536327,3
26,13,0.9299435689811874,4
26,63,1.016671221927813,5
26,57,1.0455343292040853,6
26,49,1.0908277010180685,7
26,51,1.1172172473320896,8
26,50,1.1212691322650568,9
26,36,1.1387293097407891,10
26,42,1.180671503023322,11
26,21,1.2285006785928858,12
26,81,1.3141920081461718,13
26,59,1.3465294991306551,14
26,61,1.3619220794133367,15
26,46,1.4245071840133765,16
26,85,1.5414610479419133,17
26,54,1.5637714397490592,18
26,58,1.5953328590159368,19
26,52,1.6150738416517276,20
26,22,1.6170612528712804,21
26,35,1.6679939987818921,22
26,55,1.7032998924516851,23
26,12,1.729315005592462,24
26,83,1.7482355866886254,25
26,5,1.752006322740694,26
26,56,1.8994679266239431,27
26,64,1.9148950241399851,28
26,53,2.014419486933039,29
26,48,2.0256402094740174,30
26,65,2.1504814913321484,31
26,60,2.158939905040317,32
26,23,2.1649736792705894,33
26,6,2.217282044347137,34
26,24,2.2463157654558765,35
26,43,2.2946391677836995,36
26,44,2.3386635492721104,37
26,31,2.3819748714495526,38
26,27,2.397485379741825,39
26,7,2.3985075817234476,40
26,45,2.413263718521119,41
26,33,2.44689729678227,42
26,20,2.4790021137622,43
26,47,2.591141485915474,44
26,34,2.600764398523431,45
26,3,2.6332510298704217,46
26,72,2.655858319554441,47
26,67,2.7188226354914105,48
26,32,2.7568071665613236,49
26,93,2.7582965640452186,50
26,38,2.8237549156907833,51
26,14,2.8331371363526396,52
26,40,2.8936834379523613,53
26,84,2.895593776902303,54
26,80,2.909190441968517,55
26,30,3.1037671332590295,56
26,11,3.1133629460192953,57
26,19,3.113434660230969,58
26,10,3.190435815930801,59
26,90,3.310556498027925,60
26,91,3.3286910955876143,61
26,62,3.3818315855510477,62
26,98,3.4428339091066165,63
26,75,3.567726064426855,64
26,94,3.802372160168982,65
26,68,3.843380606604767,66
26,86,4.015347623696515,67
26,9,4.042603309946588,68
26,95,4.077193133826809,69
26,76,4.090514972552922,70
26,92,4.287459222812981,71
26,82,4.340852043068972,72
26,69,4.484224837648465,73
26,88,4.496063963261775,74
26,87,4.658090397390032,75
26,41,4.6790734732945936,76
26,78,4.759648472269569,77
26,17,4.925975250648263,78
26,96,4.958082070855444,79
26,97,5.022896006752943,80
26,79,5.150044926890367,81
26,29,5.2061887888559495,82
26,74,5.401073774344847,83
26,66,5.4207916780826,84
26,77,5.478175633330821,85
26,70,5.537227182261564,86
26,73,5.543813597494667,87
26,18,5.57145909515476,88
26,71,5.638540562003951,89
26,8,5.786050000758218,90
26,89,5.916889776585133,91
26,15,6.1171774728661275,92
26,37,6.622665045969403,93
27,12,0.7050876592396238,0
27,30,0.9080340094409188,1
27,14,0.9105372575763644,2
27,56,1.0101552497376944,3
27,3,1.064312748367226,4
27,5,1.1985391036422934,5
27,11,1.2472590600143263,6
27,51,1.340143273657894,7
27,45,1.4885617307503705,8
27,57,1.4927329294795333,9
27,32,1.5037005903448555,10
27,46,1.547149971937394,11
27,62,1.5838493349639993,12
27,34,1.6762063274896355,13
27,13,1.728645868973931,14
27,86,1.7748905443023024,15
27,55,1.8277214729834959,16
27,25,1.830188564877475,17
27,39,1.866338958250994,18
27,21,1.8866028621230309,19
27,33,1.9492407868364239,20
27,19,1.9946892687249211,21
27,52,2.0377968759615728,22
27,61,2.109975250863887,23
27,82,2.1387505884477083,24
27,53,2.1790018346865607,25
27,10,2.251856095449836,26
27,16,2.3341386411300062,27
27,26,2.397485379741825,28
27,83,2.455142719883969,29
27,36,2.4715073469014537,30
27,4,2.5774269032559642,31
27,69,2.607403998859989,32
27,50,2.770349570808274,33
27,9,2.8164676739455325,34
27,67,2.950001686938689,35
27,42,3.0378281575062496,36
27,85,3.110542195228036,37
27,49,3.1975746461036745,38
27,58,3.2244550377385623,39
27,41,3.3216292965742524,40
27,63,3.399553786098495,41
27,80,3.4485561452800892,42
27,81,3.512465007155193,43
27,72,3.558066267105006,44
27,75,3.5847545908133998,45
27,59,3.65048185067478,46
27,54,3.667730987169934,47
27,66,3.749490558416267,48
27,68,3.78481949711752,49
27,60,3.7848889507122236,50
27,93,3.7993863538004864,51
27,91,3.8637384571740014,52
27,35,3.9029246733568197,53
27,22,3.958296187322727,54
27,76,3.972360711182887,55
27,6,4.104093929592416,56
27,87,4.211646954981904,57
27,84,4.211754750174921,58
27,17,4.247885664768651,59
27,8,4.261135952344937,60
27,23,4.2713203543444695,61
27,48,4.281354384722615,62
27,64,4.305944724840328,63
27,29,4.336751592185275,64
27,44,4.48595833059403,65
27,65,4.532511962592742,66
27,18,4.563341116332949,67
27,97,4.568355619224845,68
27,90,4.583026810033919,69
27,95,4.599001125084315,70
27,43,4.608458798807545,71
27,24,4.6420306870853425,72
27,47,4.711294709633225,73
27,20,4.737792480053725,74
27,88,4.749473334646089,75
27,38,4.755288703517056,76
27,31,4.769186679300345,77
27,7,4.789503444028537,78
27,96,4.835692506149295,79
27,15,4.888839617806441,80
27,74,5.031564389357745,81
27,70,5.040618551693363,82
27,40,5.092661634875301,83
27,73,5.105054764738225,84
27,37,5.128252338002707,85
27,98,5.2984341919011975,86
27,79,5.308873348730669,87
27,92,5.337484304485826,88
27,78,5.3398424112650344,89
27,94,5.485237135893048,90
27,89,5.664639343049574,91
27,71,5.854820034300931,92
27,77,6.095543732556727,93
29,18,0.4323786824219662,0
29,17,0.43678890129903725,1
29,97,0.8598671526086517,2
29,87,0.9110575733021079,3
29,70,0.971586017963829,4
29,73,1.097808395750643,5
29,15,1.1318902371107553,6
29,74,1.1684003333436495,7
29,41,1.2756355125686205,8
29,9,1.543024567388658,9
29,96,1.5437105125279253,10
29,8,1.5611024419125885,11
29,76,1.5991498836558302,12
29,89,1.7393368264487208,13
29,68,1.7744444983875565,14
29,66,1.8515420718848834,15
29,37,1.9416548840660672,16
29,75,1.9890913305687394,17
29,10,2.1610302196406477,18
29,79,2.2166796333284724,19
29,88,2.2231075864131795,20
29,19,2.371330713558808,21
29,69,2.4607252625705542,22
29,71,2.594142352244947,23
29,67,2.65869493962536,24
29,95,2.6848176635631193,25
29,91,2.7228134408079683,26
29,33,2.807501299272949,27
29,34,2.819527344337859,28
29,80,2.8356087359651942,29
29,62,2.868777768977841,30
29,32,2.8698593083727046,31
29,78,2.9873333879726833,32
29,45,3.045239777571266,33
29,11,3.160834914122838,34
29,53,3.1953105170380027,35
29,3,3.281334171696124,36
29,72,3.335330554862628,37
29,82,3.35373150499523,38
29,77,3.425213237957834,39
29,14,3.4527856564768107,40
29,86,3.5044072000902156,41
29,55,3.518160179536182,42
29,52,3.5917751329499765,43
29,30,3.659827926562303,44
29,5,3.7355177400939903,45
29,61,3.8524120874268553,46
29,46,3.8741845097008936,47
29,84,3.9780722783807203,48
29,21,3.9829720115012073,49
29,90,3.984889737651442,50
29,36,4.19524833281425,51
29,12,4.287497086578053,52
29,27,4.336751592185275,53
29,58,4.360856403754107,54
29,57,4.36314847611326,55
29,16,4.379493340084036,56
29,60,4.398547936868027,57
29,50,4.427523434792212,58
29,42,4.647538236791566,59
29,25,4.652784735969118,60
29,6,4.902904113311671,61
29,51,4.93050439335462,62
29,4,4.964455947298388,63
29,49,5.000508548215665,64
29,39,5.001192649270176,65
29,94,5.111638965446016,66
29,54,5.136107139373903,67
29,26,5.2061887888559495,68
29,56,5.207508064910181,69
29,81,5.251307114116632,70
29,38,5.2544180592142204,71
29,13,5.3107231685056755,72
29,98,5.370502018474982,73
29,23,5.390105849550467,74
29,35,5.499242765364436,75
29,59,5.544491333463231,76
29,44,5.587791786259648,77
29,47,5.643646162199893,78
29,48,5.74983191173816,79
29,22,5.82915226741007,80
29,63,5.977579609981077,81
29,20,6.026853500497348,82
29,40,6.070228518278519,83
29,43,6.129054341668618,84
29,64,6.333420655649329,85
29,83,6.400627898626156,86
29,24,6.649935363992895,87
29,85,6.659533356365585,88
29,7,6.684882774311604,89
29,65,6.8701631054265855,90
29,31,7.020969808137795,91
29,93,7.726292218160599,92
29,92,9.320918205018925,93
30,14,0.39790805527758094,0
30,11,0.516940129001677,1
30,3,0.7540259373848572,2
30,62,0.7929058346164269,3
30,27,0.9080340094409188,4
30,86,0.916260892292146,5
30,32,1.1205288484324003,6
30,82,1.2621016756884598,7
30,45,1.332668449410109,8
30,12,1.3934257378781691,9
30,34,1.4147298779595872,10
30,19,1.4953059416153185,11
30,5,1.5086570441574159,12
30,69,1.7110995692624944,13
30,10,1.7783405008895352,14
30,33,1.8011803656986964,15
30,56,1.9170584006589906,16
30,46,1.9270004316382514,17
30,55,2.0348756805277595,18
30,57,2.0872486655404603,19
30,9,2.1170601831128777,20
30,51,2.1548750960738996,21
30,53,2.251724940967183,22
30,52,2.273075956211246,23
30,21,2.285831006217046,24
30,61,2.4408582475746274,25
30,25,2.4734562718152473,26
30,41,2.5364244004648033,27
30,13,2.570638312380517,28
30,39,2.607469705763227,29
30,16,2.8171620056904265,30
30,67,2.8468605318915605,31
30,66,2.869614658378167,32
30,36,2.88019854801725,33
30,26,3.1037671332590295,34
30,4,3.192197106814329,35
30,50,3.2096226767216285,36
30,75,3.299440232714846,37
30,83,3.3621947766032787,38
30,80,3.384594913194402,39
30,8,3.4015935097184355,40
30,68,3.4475813853748645,41
30,42,3.50026139388395,42
30,58,3.5863363895839258,43
30,76,3.593845041187825,44
30,72,3.6162944970957915,45
30,17,3.64119556864725,46
30,29,3.659827926562303,47
30,87,3.690584530027001,48
30,49,3.7268009197341856,49
30,91,3.7469316692847268,50
30,18,3.83263795636216,51
30,85,3.9900520424602957,52
30,97,4.021897981377368,53
30,81,4.054362509027668,54
30,60,4.083195589863534,55
30,15,4.086439942817832,56
30,63,4.120418475704557,57
30,54,4.159120144786963,58
30,59,4.238315842682747,59
30,37,4.262527810319423,60
30,84,4.3558174091088695,61
30,96,4.392675766667706,62
30,95,4.410852323791366,63
30,35,4.441569521182759,64
30,88,4.44997785914832,65
30,70,4.455927431094366,66
30,6,4.4770486803338505,67
30,74,4.490736593235034,68
30,73,4.537119651264012,69
30,22,4.56055557162953,70
30,90,4.681600284782964,71
30,93,4.707304547525057,72
30,23,4.729329675065236,73
30,48,4.8163049652312315,74
30,79,4.94182219682429,75
30,44,4.954339783058076,76
30,64,4.95834388364653,77
30,38,5.110294612672995,78
30,78,5.126583075066376,79
30,89,5.137004091039605,80
30,47,5.156937333613022,81
30,43,5.1721393173534915,82
30,65,5.252995362897003,83
30,20,5.260097960050686,84
30,24,5.3044489961220895,85
30,7,5.435868881550291,86
30,31,5.481597111812707,87
30,71,5.483294315738022,88
30,40,5.568318586191433,89
30,98,5.595523394441852,90
30,94,5.69889081770186,91
30,77,5.860701510615312,92
30,92,6.240693799680301,93
31,65,0.24395632594703828,0
31,24,0.45145004745717604,1
31,7,0.5611609002399127,2
31,64,0.6943241947756482,3
31,43,1.1815558354426823,4
31,22,1.1961112233568367,5
31,63,1.3697939264992498,6
31,48,1.4286492900692989,7
31,20,1.4611880651925264,8
31,59,1.4786039864065228,9
31,35,1.555920998008425,10
31,81,1.7698317673181876,11
31,44,1.8043159377362061,12
31,40,1.8319689781310946,13
31,23,1.8861813249082995,14
31,54,1.906210994452151,15
31,47,1.9500557370861464,16
31,49,2.0384002894057107,17
31,4,2.327969911800553,18
31,85,2.3627837618807828,19
31,6,2.372279211583672,20
31,26,2.3819748714495526,21
31,42,2.3867217933020073,22
31,38,2.4932672992931133,23
31,50,2.639052401193316,24
31,58,2.6649562051793354,25
31,60,2.778900893413634,26
31,16,2.840057951795164,27
31,39,2.9034215011148206,28
31,36,2.931163886528018,29
31,98,2.9782266601757534,30
31,25,3.0099205864234637,31
31,13,3.1258997840362177,32
31,83,3.2306766720168896,33
31,93,3.2413251347000496,34
31,61,3.372740125630157,35
31,21,3.3795295591979397,36
31,57,3.4008365614501574,37
31,51,3.4462818731028513,38
31,84,3.4997213171188855,39
31,94,3.5198195610381764,40
31,52,3.64253807469224,41
31,46,3.681303013068194,42
31,90,3.7930547085375195,43
31,72,3.8107159002230233,44
31,55,3.822364326747105,45
31,53,3.9727614521831462,46
31,5,4.06630667520484,47
31,12,4.111078893468545,48
31,56,4.124958712111516,49
31,92,4.141552474992124,50
31,80,4.267144482012736,51
31,67,4.362274901738193,52
31,33,4.538795070786824,53
31,91,4.548000458561095,54
31,45,4.647366601897669,55
31,27,4.769186679300345,56
31,34,4.797131738912406,57
31,3,4.964554930302434,58
31,32,5.012945518931695,59
31,95,5.102443623331251,60
31,75,5.103273348760435,61
31,14,5.194891098868972,62
31,19,5.282111513167575,63
31,10,5.28642705963015,64
31,68,5.366781820265834,65
31,11,5.45492449010402,66
31,30,5.481597111812707,67
31,78,5.584212807301717,68
31,76,5.603697046651196,69
31,88,5.657598168155021,70
31,62,5.6976014715659415,71
31,9,6.138604608589693,72
31,77,6.141349068400059,73
31,79,6.275879687312329,74
31,87,6.288677574215474,75
31,96,6.32874693262928,76
31,86,6.389140317828738,77
31,97,6.610578602276824,78
31,71,6.645866591928557,79
31,17,6.661381777672257,80
31,82,6.706316097038951,81
31,69,6.771079138920828,82
31,41,6.773979522247436,83
31,74,6.886903307040367,84
31,29,7.020969808137795,85
31,73,7.060393271518416,86
31,70,7.092988622822022,87
31,89,7.261738953534985,88
31,18,7.431262942930502,89
31,66,7.602223636357006,90
31,8,7.889901182239511,91
31,15,8.058868309650073,92
31,37,8.677254420718587,93
32,34,0.31776726431755414,0
32,45,0.36998911694188247,1
32,3,0.447536207736548,2
32,19,0.49958512712586683,3
32,11,0.684627549135424,4
32,33,0.7228281783973486,5
32,10,0.7481700386240463,6
32,14,0.7502925908574022,7
32,62,0.7512081024398992,8
32,5,1.0193134119854925,9
32,30,1.1205288484324003,10
32,55,1.2226813516171813,11
32,53,1.27559828737959,12
32,46,1.3434296519154978,13
32,9,1.4133904607125483,14
32,12,1.4384582577356666,15
32,52,1.4427587037874612,16
32,27,1.5037005903448555,17
32,21,1.6345118241665064,18
32,61,1.6835552607469733,19
32,86,1.6887589576184656,20
32,57,1.7363646551402383,21
32,67,1.7425536739632417,22
32,69,1.7590206307199607,23
32,82,1.8881541269911113,24
32,41,2.007653226978202,25
32,25,2.110488785958487,26
32,36,2.1506413065964507,27
32,51,2.1538300192790554,28
32,16,2.1825313022986292,29
32,75,2.1877629909880936,30
32,80,2.2833343018550334,31
32,56,2.3382784948500626,32
32,68,2.3513497899356905,33
32,39,2.3841192913763054,34
32,50,2.482458334167279,35
32,76,2.5153641300284426,36
32,72,2.5579393474233934,37
32,13,2.5681995598196083,38
32,91,2.631458927875911,39
32,66,2.6708286061239357,40
32,4,2.691748198015653,41
32,87,2.709135509062763,42
32,58,2.7511773664868744,43
32,17,2.7516153819936764,44
32,26,2.7568071665613236,45
32,42,2.7768176489694554,46
32,29,2.8698593083727046,47
32,97,3.0647046899775527,48
32,49,3.0678461857749375,49
32,8,3.075059996913059,50
32,18,3.135501963755327,51
32,60,3.1682081080752353,52
32,95,3.290619142034213,53
32,84,3.326685375837984,54
32,88,3.3467099548785773,55
32,96,3.3534927939058026,56
32,81,3.392122172670886,57
32,54,3.430786392935092,58
32,74,3.5283722933393005,59
32,70,3.5383284780575077,60
32,15,3.5481602356451267,61
32,83,3.596033001478399,62
32,73,3.601529007137555,63
32,6,3.6136098585742493,64
32,90,3.624110012376864,65
32,59,3.626619784422425,66
32,63,3.721920203940495,67
32,35,3.756843089126512,68
32,79,3.864133831839391,69
32,37,3.9339138904227564,70
32,23,3.941492922195563,71
32,22,3.953844503111634,72
32,85,3.999691810737892,73
32,78,4.008870803468783,74
32,48,4.112590816065885,75
32,89,4.163245641851122,76
32,44,4.170422467228842,77
32,38,4.213570305532118,78
32,47,4.3436551122042015,79
32,64,4.4087919234349116,80
32,71,4.409160083962504,81
32,43,4.492343270334191,82
32,20,4.527454509379548,83
32,98,4.643464856926871,84
32,94,4.689750889150219,85
32,77,4.746865729844133,86
32,24,4.7587080139174445,87
32,40,4.776004583190167,88
32,65,4.805772360320006,89
32,7,4.861723207148422,90
32,93,4.950081881970219,91
32,31,5.012945518931695,92
32,92,6.5396026756692605,93
33,34,0.40506127313483414,0
33,45,0.4835440509926732,1
33,53,0.6063440555021705,2
33,32,0.7228281783973486,3
33,55,0.7470726765229233,4
33,10,0.7546355368844535,5
33,19,0.7602892920906533,6
33,52,0.8969732688230958,7
33,5,0.9725169668764424,8
33,67,1.0493176269418194,9
33,3,1.054804491703207,10
33,46,1.067683436136993,11
33,61,1.1692545244626227,12
33,21,1.2234614497489218,13
33,11,1.4049015587714142,14
33,14,1.4077112356838055,15
33,62,1.4520947025328212,16
33,57,1.5556910216590765,17
33,80,1.5841331004789259,18
33,36,1.6105364362609054,19
33,12,1.612619089664165,20
33,9,1.6135371242280387,21
33,75,1.6393274134980746,22
33,16,1.7123909367358614,23
33,30,1.8011803656986964,24
33,72,1.835865490502908,25
33,68,1.8533670306280718,26
33,25,1.856309741463405,27
33,50,1.9226493781582779,28
33,27,1.9492407868364239,29
33,91,1.9603249789381139,30
33,76,2.058301747871519,31
33,58,2.1109617097994575,32
33,51,2.147856445520505,33
33,39,2.1963006254720128,34
33,42,2.2057544426683053,35
33,41,2.253129441847514,36
33,4,2.2789206149210353,37
33,69,2.3356464803873,38
33,86,2.409560676274146,39
33,87,2.4211828655307404,40
33,26,2.44689729678227,41
33,60,2.4795563748817147,42
33,13,2.5104940876517445,43
33,49,2.527298634631829,44
33,56,2.5691530263720126,45
33,17,2.5850979249844435,46
33,82,2.5928110194355725,47
33,84,2.6042645961716997,48
33,95,2.6646336630627836,49
33,97,2.793837611595017,50
33,88,2.8014887832439075,51
33,29,2.807501299272949,52
33,54,2.8363771970719847,53
33,81,2.838616187804082,54
33,90,2.9026105686461756,55
33,6,2.9437128861970447,56
33,96,2.946641300550314,57
33,66,3.0638161848922,58
33,59,3.0974903229625887,59
33,18,3.1472946458901845,60
33,35,3.180574622018074,61
33,74,3.232512771760733,62
33,70,3.2997833749609717,63
33,23,3.3050541999782923,64
33,63,3.3247656003225146,65
33,73,3.3382871711182043,66
33,8,3.3692970955610795,67
33,79,3.373622934238591,68
33,78,3.4003413286019204,69
33,22,3.4192815564698806,70
33,48,3.5187672816450193,71
33,38,3.5245216086154585,72
33,44,3.533119502223214,73
